ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
M00618_19_000000000NegativeA31YG_1_2106_20293_15422	156nt	7.7eNegative15	54	80	133	Positive	90.74	contig_Exi	1726754	1726807
M00618_19_000000000NegativeA31YG_1_2106_7764_16010	132nt	1.0eNegative09	51	128	78	Negative	86.27	contig_Exi	1793081	1793131
M00618_19_000000000NegativeA31YG_1_2106_3220_16133	250nt	7.0eNegative13	189	235	47	Negative	73.02	contig_Exi	201976	202164
M00618_19_000000000NegativeA31YG_1_2106_11734_16378	233nt	9.9eNegative23	101	2	102	Positive	84.16	contig_Exi	2531	2631
M00618_19_000000000NegativeA31YG_1_2106_27233_16446	238nt	2.5eNegative53	181	58	238	Positive	86.19	contig_Exi	3549	3729
M00618_19_000000000NegativeA31YG_1_2106_15805_17519	251nt	1.7eNegative17	62	50	111	Positive	90.32	contig_Exi	1556	1617
M00618_19_000000000NegativeA31YG_1_2106_5346_17631	194nt	4.4eNegative21	107	143	37	Negative	82.24	contig_Exi	960501	960607
M00618_19_000000000NegativeA31YG_1_2106_14202_17708	251nt	4.5eNegative18	57	55	111	Positive	92.98	contig_Exi	1592159	1592215
M00618_19_000000000NegativeA31YG_1_2106_14202_17708	251nt	4.5eNegative18	57	111	55	Negative	92.98	contig_Exi	618019	618075
M00618_19_000000000NegativeA31YG_1_2106_3207_17834	250nt	1.7eNegative136	250	250	1	Negative	100.00	contig_Exi	1746721	1746970
M00618_19_000000000NegativeA31YG_1_2106_10341_18025	251nt	1.4eNegative10	65	75	11	Negative	83.08	contig_Exi	1449092	1449156
M00618_19_000000000NegativeA31YG_1_2106_25394_18232	250nt	1.7eNegative136	250	250	1	Negative	100.00	contig_Exi	1605418	1605667
M00618_19_000000000NegativeA31YG_1_2106_10761_18522	218nt	3.0eNegative15	94	112	19	Negative	80.85	contig_Exi	1947	2040
M00618_19_000000000NegativeA31YG_1_2106_13001_18838	167nt	1.0eNegative06	46	71	116	Positive	84.78	contig_Exi	742353	742398
M00618_19_000000000NegativeA31YG_1_2106_5200_18865	138nt	8.7eNegative18	56	1	56	Positive	92.86	contig_Exi	617845	617900
M00618_19_000000000NegativeA31YG_1_2106_5200_18865	138nt	3.0eNegative21	65	65	1	Negative	92.31	contig_Exi	220572	220636
M00618_19_000000000NegativeA31YG_1_2106_24712_18878	200nt	3.7eNegative29	166	1	166	Positive	79.52	contig_Exi	3697	3862
M00618_19_000000000NegativeA31YG_1_2106_13190_19076	250nt	1.7eNegative136	250	250	1	Negative	100.00	contig_Exi	153660	153909
M00618_19_000000000NegativeA31YG_1_2106_22891_19485	183nt	3.9eNegative10	103	10	112	Positive	76.70	contig_Exi	3406	3508
M00618_19_000000000NegativeA31YG_1_2106_27369_19555	251nt	3.4eNegative15	61	251	191	Negative	88.52	contig_Exi	2234	2294
M00618_19_000000000NegativeA31YG_1_2106_23798_19706	125nt	5.1eNegative08	63	72	10	Negative	80.95	contig_Exi	1784175	1784237
M00618_19_000000000NegativeA31YG_1_2106_10826_19850	223nt	6.1eNegative54	217	1	217	Positive	84.33	contig_Exi	3597	3811
M00618_19_000000000NegativeA31YG_1_2106_17132_20450	223nt	2.5eNegative23	216	8	223	Positive	75.00	contig_Exi	69437	69652
M00618_19_000000000NegativeA31YG_1_2106_15365_20809	250nt	4.2eNegative07	74	8	81	Positive	78.38	contig_Exi	868549	868622
M00618_19_000000000NegativeA31YG_1_2106_26309_20897	251nt	7.8eNegative09	68	43	110	Positive	80.88	contig_Exi	932003	932070
M00618_19_000000000NegativeA31YG_1_2106_26309_20897	251nt	6.4eNegative17	85	22	106	Positive	83.53	contig_Exi	1348397	1348481
M00618_19_000000000NegativeA31YG_1_2106_26309_20897	251nt	2.7eNegative12	119	161	43	Negative	76.47	contig_Exi	2199460	2199578
M00618_19_000000000NegativeA31YG_1_2106_26309_20897	251nt	1.3eNegative14	69	110	42	Negative	85.51	contig_Exi	1231578	1231646
M00618_19_000000000NegativeA31YG_1_2106_3005_21070	250nt	1.0eNegative11	70	162	93	Negative	82.86	contig_Exi	980950	981019
M00618_19_000000000NegativeA31YG_1_2106_10129_21089	250nt	5.0eNegative133	250	1	250	Positive	99.20	contig_Exi	1773	2022
M00618_19_000000000NegativeA31YG_1_2106_22260_21493	250nt	4.4eNegative18	48	1	48	Positive	97.92	contig_Exi	920195	920242
M00618_19_000000000NegativeA31YG_1_2106_20156_21683	232nt	6.2eNegative28	191	192	2	Negative	77.49	contig_Exi	980812	981002
M00618_19_000000000NegativeA31YG_1_2106_17324_21795	251nt	1.9eNegative13	70	1	70	Positive	84.29	contig_Exi	4145	4214
M00618_19_000000000NegativeA31YG_1_2106_15282_21971	251nt	3.5eNegative41	207	1	207	Positive	81.64	contig_Exi	2192	2396
M00618_19_000000000NegativeA31YG_1_2106_10968_22011	242nt	9.7eNegative12	46	190	235	Positive	91.30	contig_Exi	1481902	1481947
M00618_19_000000000NegativeA31YG_1_2106_10968_22011	242nt	9.7eNegative12	46	190	235	Positive	91.30	contig_Exi	1591894	1591939
M00618_19_000000000NegativeA31YG_1_2106_26432_22257	251nt	4.6eNegative137	251	1	251	Positive	100.00	contig_Exi	1226534	1226784
M00618_19_000000000NegativeA31YG_1_2106_12177_22594	251nt	5.5eNegative36	206	251	46	Negative	79.61	contig_Exi	4356	4560
M00618_19_000000000NegativeA31YG_1_2106_11728_23080	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	701498	701748
M00618_19_000000000NegativeA31YG_1_2106_14841_23093	186nt	8.5eNegative19	67	20	86	Positive	89.55	contig_Exi	1556	1622
M00618_19_000000000NegativeA31YG_1_2106_14563_24469	193nt	5.3eNegative13	192	192	1	Negative	72.92	contig_Exi	510618	510809
M00618_19_000000000NegativeA31YG_1_2106_18425_24587	230nt	1.4eNegative21	141	6	146	Positive	78.72	contig_Exi	4398	4538
M00618_19_000000000NegativeA31YG_1_2106_12754_24635	251nt	8.4eNegative46	246	246	1	Negative	80.24	contig_Exi	743	990
M00618_19_000000000NegativeA31YG_1_2106_18076_25009	248nt	4.2eNegative07	50	38	87	Positive	84.00	contig_Exi	215516	215565
M00618_19_000000000NegativeA31YG_1_2106_18126_25328	251nt	4.5eNegative18	192	193	2	Negative	74.48	contig_Exi	238626	238817
M00618_19_000000000NegativeA31YG_1_2106_8197_25426	250nt	4.9eNegative14	75	163	237	Positive	85.33	contig_Exi	618512	618585
M00618_19_000000000NegativeA31YG_1_2106_9743_26009	250nt	7.8eNegative09	95	218	124	Negative	76.84	contig_Exi	2294545	2294639
M00618_19_000000000NegativeA31YG_1_2106_23222_26248	139nt	5.8eNegative08	135	139	5	Negative	73.33	contig_Exi	274579	274713
M00618_19_000000000NegativeA31YG_1_2106_14223_27298	205nt	6.1eNegative50	202	205	4	Negative	84.31	contig_Exi	1029	1232
M00618_19_000000000NegativeA31YG_1_2107_18287_2433	193nt	2.5eNegative30	112	162	51	Negative	87.50	contig_Exi	1374	1484
M00618_19_000000000NegativeA31YG_1_2107_16899_2942	251nt	6.4eNegative17	118	10	127	Positive	78.81	contig_Exi	238699	238816
M00618_19_000000000NegativeA31YG_1_2107_21969_3047	193nt	5.3eNegative13	51	34	84	Positive	90.20	contig_Exi	1902665	1902715
M00618_19_000000000NegativeA31YG_1_2107_12732_3371	210nt	1.3eNegative06	115	1	115	Positive	73.91	contig_Exi	1876121	1876235
M00618_19_000000000NegativeA31YG_1_2107_22495_3791	100nt	5.1eNegative11	53	54	2	Negative	86.79	contig_Exi	1592069	1592121
M00618_19_000000000NegativeA31YG_1_2107_7536_4057	220nt	2.3eNegative12	68	210	143	Negative	83.82	contig_Exi	1612967	1613034
M00618_19_000000000NegativeA31YG_1_2107_12922_4735	251nt	7.0eNegative80	251	251	1	Negative	86.85	contig_Exi	4101	4351
M00618_19_000000000NegativeA31YG_1_2107_19049_4883	151nt	3.5eNegative32	138	145	8	Negative	83.33	contig_Exi	1977828	1977965
M00618_19_000000000NegativeA31YG_1_2107_11197_5231	251nt	3.3eNegative04	51	70	120	Positive	80.39	contig_Exi	275668	275718
M00618_19_000000000NegativeA31YG_1_2107_8557_5236	201nt	4.7eNegative06	129	185	57	Negative	72.87	contig_Exi	3831	3959
M00618_19_000000000NegativeA31YG_1_2107_9924_6116	251nt	9.7eNegative27	139	1	139	Positive	82.01	contig_Exi	2864	3001
M00618_19_000000000NegativeA31YG_1_2107_5693_6268	227nt	1.3eNegative10	65	152	216	Positive	83.08	contig_Exi	4412	4476
M00618_19_000000000NegativeA31YG_1_2107_12459_7029	245nt	1.6eNegative06	67	19	85	Positive	79.10	contig_Exi	2026429	2026495
M00618_19_000000000NegativeA31YG_1_2107_12037_7100	250nt	1.9eNegative39	228	230	3	Negative	80.09	contig_Exi	757	986
M00618_19_000000000NegativeA31YG_1_2107_14783_7168	149nt	2.1eNegative26	125	17	141	Positive	82.40	contig_Exi	2508111	2508235
M00618_19_000000000NegativeA31YG_1_2107_9131_7438	251nt	5.4eNegative10	40	55	94	Positive	92.50	contig_Exi	139478	139517
M00618_19_000000000NegativeA31YG_1_2107_9131_7438	251nt	5.4eNegative10	40	55	94	Positive	92.50	contig_Exi	722178	722217
M00618_19_000000000NegativeA31YG_1_2107_9131_7438	251nt	5.4eNegative10	40	55	94	Positive	92.50	contig_Exi	588430	588469
M00618_19_000000000NegativeA31YG_1_2107_9131_7438	251nt	5.4eNegative10	40	94	55	Negative	92.50	contig_Exi	3005032	3005071
M00618_19_000000000NegativeA31YG_1_2107_9131_7438	251nt	5.4eNegative10	40	94	55	Negative	92.50	contig_Exi	617759	617798
M00618_19_000000000NegativeA31YG_1_2107_15554_7513	245nt	2.0eNegative09	81	1	81	Positive	79.01	contig_Exi	1680532	1680612
M00618_19_000000000NegativeA31YG_1_2107_6033_7768	249nt	8.2eNegative20	132	152	21	Negative	78.79	contig_Exi	2411534	2411665
M00618_19_000000000NegativeA31YG_1_2107_4202_7889	251nt	4.5eNegative18	75	52	126	Positive	86.67	contig_Exi	618429	618503
M00618_19_000000000NegativeA31YG_1_2107_25748_8103	221nt	3.2eNegative52	167	221	55	Negative	87.43	contig_Exi	340	506
M00618_19_000000000NegativeA31YG_1_2107_9373_8205	250nt	3.6eNegative26	83	37	119	Positive	90.36	contig_Exi	2698806	2698888
M00618_19_000000000NegativeA31YG_1_2107_9373_8205	250nt	2.1eNegative09	57	37	93	Positive	84.21	contig_Exi	2144414	2144470
M00618_19_000000000NegativeA31YG_1_2107_10045_8824	86nt	1.8eNegative06	45	24	68	Positive	84.44	contig_Exi	1459371	1459415
M00618_19_000000000NegativeA31YG_1_2107_26494_8985	218nt	8.7eNegative12	59	183	125	Negative	88.14	contig_Exi	118814	118871
M00618_19_000000000NegativeA31YG_1_2107_24392_9483	250nt	1.7eNegative136	250	1	250	Positive	100.00	contig_Exi	975911	976160
M00618_19_000000000NegativeA31YG_1_2107_24528_9520	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	988806	989056
M00618_19_000000000NegativeA31YG_1_2107_11762_9812	251nt	6.0eNegative06	60	250	191	Negative	80.00	contig_Exi	501247	501306
M00618_19_000000000NegativeA31YG_1_2107_18096_10196	250nt	5.2eNegative25	78	38	115	Positive	91.03	contig_Exi	220677	220754
M00618_19_000000000NegativeA31YG_1_2107_18096_10196	250nt	1.1eNegative22	74	115	42	Negative	90.54	contig_Exi	617829	617902
M00618_19_000000000NegativeA31YG_1_2107_9102_10365	244nt	7.4eNegative50	183	62	244	Positive	86.96	contig_Exi	3549	3730
M00618_19_000000000NegativeA31YG_1_2107_19537_10387	228nt	1.2eNegative81	224	224	1	Negative	89.73	contig_Exi	4152	4375
M00618_19_000000000NegativeA31YG_1_2107_17102_10511	250nt	1.7eNegative17	200	250	51	Negative	74.00	contig_Exi	251956	252155
M00618_19_000000000NegativeA31YG_1_2107_26612_11669	248nt	3.5eNegative67	202	1	202	Positive	88.12	contig_Exi	4348	4549
M00618_19_000000000NegativeA31YG_1_2107_13232_11980	171nt	7.0eNegative23	89	55	143	Positive	86.52	contig_Exi	3544	3632
M00618_19_000000000NegativeA31YG_1_2107_26498_12113	251nt	1.0eNegative11	139	143	5	Negative	74.82	contig_Exi	4019	4157
M00618_19_000000000NegativeA31YG_1_2107_2197_12130	100nt	8.6eNegative17	82	91	10	Negative	85.37	contig_Exi	1404	1484
M00618_19_000000000NegativeA31YG_1_2107_15095_12141	236nt	1.1eNegative18	172	2	173	Positive	75.58	contig_Exi	1704254	1704425
M00618_19_000000000NegativeA31YG_1_2107_17031_12661	249nt	2.0eNegative09	48	94	141	Positive	87.50	contig_Exi	861567	861614
M00618_19_000000000NegativeA31YG_1_2107_25518_13245	251nt	5.8eNegative21	125	127	3	Negative	80.00	contig_Exi	1702239	1702363
M00618_19_000000000NegativeA31YG_1_2107_4270_13296	157nt	3.0eNegative40	135	23	157	Positive	88.15	contig_Exi	1120	1253
M00618_19_000000000NegativeA31YG_1_2107_5447_13666	250nt	4.2eNegative07	116	140	25	Negative	74.14	contig_Exi	1935901	1936016
M00618_19_000000000NegativeA31YG_1_2107_4664_15129	251nt	2.1eNegative61	126	126	1	Negative	98.41	contig_Exi	45818	45943
M00618_19_000000000NegativeA31YG_1_2107_17512_15530	251nt	7.1eNegative13	123	231	109	Negative	76.42	contig_Exi	4424	4546
M00618_19_000000000NegativeA31YG_1_2107_10375_16004	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	2295507	2295757
M00618_19_000000000NegativeA31YG_1_2107_19616_16107	246nt	2.1eNegative35	186	61	246	Positive	80.11	contig_Exi	1648777	1648962
M00618_19_000000000NegativeA31YG_1_2107_6629_16536	226nt	2.7eNegative60	223	4	226	Positive	84.82	contig_Exi	794	1017
M00618_19_000000000NegativeA31YG_1_2107_9573_16668	205nt	6.3eNegative09	44	75	118	Positive	88.64	contig_Exi	1315132	1315175
M00618_19_000000000NegativeA31YG_1_2107_5071_16713	218nt	1.1eNegative14	66	66	1	Negative	86.36	contig_Exi	3549	3614
M00618_19_000000000NegativeA31YG_1_2107_17662_17202	251nt	2.7eNegative12	83	145	63	Negative	80.72	contig_Exi	393968	394050
M00618_19_000000000NegativeA31YG_1_2107_10435_17359	130nt	1.6eNegative04	51	128	78	Negative	80.39	contig_Exi	961304	961354
M00618_19_000000000NegativeA31YG_1_2107_20991_17612	251nt	4.6eNegative137	251	1	251	Positive	100.00	contig_Exi	2120342	2120592
M00618_19_000000000NegativeA31YG_1_2107_16357_17921	226nt	3.8eNegative07	47	104	58	Negative	85.11	contig_Exi	557279	557325
M00618_19_000000000NegativeA31YG_1_2107_17071_18566	194nt	5.9eNegative09	53	122	70	Negative	84.91	contig_Exi	1812589	1812641
M00618_19_000000000NegativeA31YG_1_2107_12033_19074	251nt	7.8eNegative09	44	251	208	Negative	88.64	contig_Exi	213300	213343
M00618_19_000000000NegativeA31YG_1_2107_21735_19308	251nt	1.8eNegative54	171	81	251	Positive	87.72	contig_Exi	737	907
M00618_19_000000000NegativeA31YG_1_2107_24377_19324	163nt	4.9eNegative35	152	1	152	Positive	82.89	contig_Exi	2481	2632
M00618_19_000000000NegativeA31YG_1_2107_15616_19565	251nt	2.5eNegative42	195	4	198	Positive	81.54	contig_Exi	1320	1514
M00618_19_000000000NegativeA31YG_1_2107_14043_19600	182nt	2.1eNegative08	70	90	159	Positive	80.00	contig_Exi	277509	277578
M00618_19_000000000NegativeA31YG_1_2107_8766_19725	98nt	5.4eNegative22	75	24	98	Positive	89.33	contig_Exi	220575	220649
M00618_19_000000000NegativeA31YG_1_2107_8766_19725	98nt	1.1eNegative19	71	98	28	Negative	88.73	contig_Exi	617832	617902
M00618_19_000000000NegativeA31YG_1_2107_6868_19822	251nt	1.9eNegative13	103	123	21	Negative	78.64	contig_Exi	3406	3508
M00618_19_000000000NegativeA31YG_1_2107_23442_19839	189nt	6.8eNegative42	173	17	189	Positive	83.24	contig_Exi	3530	3702
M00618_19_000000000NegativeA31YG_1_2107_23560_20580	251nt	2.1eNegative35	219	1	219	Positive	78.08	contig_Exi	589	807
M00618_19_000000000NegativeA31YG_1_2107_16298_20752	250nt	2.7eNegative12	164	187	24	Negative	73.78	contig_Exi	1768375	1768538
M00618_19_000000000NegativeA31YG_1_2107_9211_20770	250nt	6.0eNegative06	48	85	132	Positive	83.33	contig_Exi	2841040	2841087
M00618_19_000000000NegativeA31YG_1_2107_16585_21129	91nt	6.6eNegative10	48	63	16	Negative	87.50	contig_Exi	1581682	1581729
M00618_19_000000000NegativeA31YG_1_2107_24674_21335	142nt	6.1eNegative34	114	1	114	Positive	87.72	contig_Exi	398	511
M00618_19_000000000NegativeA31YG_1_2107_8420_21566	250nt	7.0eNegative13	66	178	243	Positive	84.85	contig_Exi	502237	502302
M00618_19_000000000NegativeA31YG_1_2107_14717_21615	187nt	5.4eNegative24	82	36	117	Positive	89.02	contig_Exi	220673	220754
M00618_19_000000000NegativeA31YG_1_2107_14717_21615	187nt	4.2eNegative21	74	117	44	Negative	89.19	contig_Exi	617829	617902
M00618_19_000000000NegativeA31YG_1_2107_12753_21965	222nt	3.9eNegative18	60	26	85	Positive	91.67	contig_Exi	139739	139798
M00618_19_000000000NegativeA31YG_1_2107_12753_21965	222nt	1.5eNegative17	59	27	85	Positive	91.53	contig_Exi	2551939	2551997
M00618_19_000000000NegativeA31YG_1_2107_12753_21965	222nt	5.6eNegative17	58	28	85	Positive	91.38	contig_Exi	2662559	2662616
M00618_19_000000000NegativeA31YG_1_2107_12753_21965	222nt	5.1eNegative21	65	85	21	Negative	92.31	contig_Exi	61	125
M00618_19_000000000NegativeA31YG_1_2107_12753_21965	222nt	1.5eNegative17	59	85	27	Negative	91.53	contig_Exi	1481841	1481899
M00618_19_000000000NegativeA31YG_1_2107_12753_21965	222nt	5.6eNegative17	58	85	28	Negative	91.38	contig_Exi	3019436	3019493
M00618_19_000000000NegativeA31YG_1_2107_12392_22335	239nt	2.3eNegative16	135	230	96	Negative	77.04	contig_Exi	1458678	1458812
M00618_19_000000000NegativeA31YG_1_2107_18517_22511	249nt	6.5eNegative136	249	1	249	Positive	100.00	contig_Exi	649450	649698
M00618_19_000000000NegativeA31YG_1_2107_4695_22648	145nt	1.6eNegative08	76	103	28	Negative	78.95	contig_Exi	3885	3960
M00618_19_000000000NegativeA31YG_1_2107_4352_22657	251nt	2.1eNegative09	45	1	45	Positive	88.89	contig_Exi	1591702	1591746
M00618_19_000000000NegativeA31YG_1_2107_4352_22657	251nt	5.4eNegative10	46	46	1	Negative	89.13	contig_Exi	618427	618472
M00618_19_000000000NegativeA31YG_1_2107_21189_22783	251nt	9.1eNegative16	248	1	248	Positive	72.18	contig_Exi	589	836
M00618_19_000000000NegativeA31YG_1_2107_19452_22811	231nt	9.8eNegative23	101	90	190	Positive	84.16	contig_Exi	3529	3629
M00618_19_000000000NegativeA31YG_1_2107_6417_23718	251nt	9.1eNegative16	131	240	110	Negative	77.10	contig_Exi	980950	981080
M00618_19_000000000NegativeA31YG_1_2107_5904_23878	169nt	7.2eNegative08	63	135	73	Negative	80.95	contig_Exi	12980	13042
M00618_19_000000000NegativeA31YG_1_2107_14640_24079	153nt	6.0eNegative38	82	1	82	Positive	98.78	contig_Exi	1031016	1031097
M00618_19_000000000NegativeA31YG_1_2107_22136_24166	244nt	3.7eNegative11	82	84	165	Positive	81.71	contig_Exi	1591767	1591847
M00618_19_000000000NegativeA31YG_1_2107_7640_24773	251nt	1.1eNegative22	239	13	251	Positive	74.06	contig_Exi	747	985
M00618_19_000000000NegativeA31YG_1_2107_21186_24851	251nt	4.6eNegative137	251	1	251	Positive	100.00	contig_Exi	721580	721830
M00618_19_000000000NegativeA31YG_1_2107_9508_25030	251nt	1.0eNegative63	213	28	240	Positive	87.32	contig_Exi	3549	3759
M00618_19_000000000NegativeA31YG_1_2107_8708_26019	132nt	6.8eNegative26	79	48	126	Positive	91.14	contig_Exi	1540	1618
M00618_19_000000000NegativeA31YG_1_2107_10614_26499	237nt	5.7eNegative06	42	78	119	Positive	85.71	contig_Exi	1320960	1321001
M00618_19_000000000NegativeA31YG_1_2107_10444_26640	121nt	3.5eNegative09	68	34	101	Positive	80.88	contig_Exi	253941	254008
M00618_19_000000000NegativeA31YG_1_2108_16420_2314	103nt	1.1eNegative19	95	102	8	Negative	83.16	contig_Exi	45219	45313
M00618_19_000000000NegativeA31YG_1_2108_20288_2748	175nt	2.3eNegative15	145	162	18	Negative	75.86	contig_Exi	251939	252083
M00618_19_000000000NegativeA31YG_1_2108_8659_3893	244nt	4.9eNegative133	244	244	1	Negative	100.00	contig_Exi	2968602	2968845
M00618_19_000000000NegativeA31YG_1_2108_23192_4832	209nt	3.1eNegative11	132	60	191	Positive	75.00	contig_Exi	1451321	1451452
M00618_19_000000000NegativeA31YG_1_2108_19163_4951	251nt	2.1eNegative09	69	148	80	Negative	81.16	contig_Exi	1351882	1351950
M00618_19_000000000NegativeA31YG_1_2108_17091_5459	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	1314387	1314637
M00618_19_000000000NegativeA31YG_1_2108_14332_5595	251nt	1.5eNegative88	167	167	1	Negative	100.00	contig_Exi	855463	855629
M00618_19_000000000NegativeA31YG_1_2108_16727_5881	219nt	1.2eNegative10	71	211	141	Negative	81.69	contig_Exi	501332	501402
M00618_19_000000000NegativeA31YG_1_2108_16925_6687	246nt	2.9eNegative08	49	246	198	Negative	85.71	contig_Exi	1810097	1810145
M00618_19_000000000NegativeA31YG_1_2108_25446_6904	251nt	8.5eNegative72	240	242	3	Negative	85.83	contig_Exi	747	986
M00618_19_000000000NegativeA31YG_1_2108_6897_6992	244nt	7.6eNegative09	47	239	193	Negative	87.23	contig_Exi	1704359	1704405
M00618_19_000000000NegativeA31YG_1_2108_22544_7083	251nt	9.7eNegative27	135	115	249	Positive	81.48	contig_Exi	554	688
M00618_19_000000000NegativeA31YG_1_2108_15613_7772	251nt	3.7eNegative26	83	169	251	Positive	90.36	contig_Exi	934	1016
M00618_19_000000000NegativeA31YG_1_2108_19241_7983	250nt	2.9eNegative08	43	9	51	Positive	88.37	contig_Exi	588536	588578
M00618_19_000000000NegativeA31YG_1_2108_16569_8591	251nt	4.2eNegative07	86	162	247	Positive	76.74	contig_Exi	1441397	1441482
M00618_19_000000000NegativeA31YG_1_2108_19810_8896	241nt	4.0eNegative07	44	4	47	Positive	86.36	contig_Exi	1481918	1481961
M00618_19_000000000NegativeA31YG_1_2108_19810_8896	241nt	4.0eNegative07	44	4	47	Positive	86.36	contig_Exi	1591910	1591953
M00618_19_000000000NegativeA31YG_1_2108_20228_8948	251nt	2.8eNegative23	54	54	1	Negative	100.00	contig_Exi	464306	464359
M00618_19_000000000NegativeA31YG_1_2108_17751_9374	164nt	3.3eNegative25	105	41	145	Positive	84.76	contig_Exi	2836	2940
M00618_19_000000000NegativeA31YG_1_2108_13761_9590	173nt	1.5eNegative05	59	58	116	Positive	79.66	contig_Exi	1866091	1866149
M00618_19_000000000NegativeA31YG_1_2108_12631_9842	217nt	1.3eNegative47	213	2	214	Positive	81.69	contig_Exi	3659	3871
M00618_19_000000000NegativeA31YG_1_2108_19465_9921	202nt	6.2eNegative09	80	62	141	Positive	78.75	contig_Exi	2294545	2294624
M00618_19_000000000NegativeA31YG_1_2108_16387_9940	162nt	8.6eNegative26	85	85	1	Negative	89.41	contig_Exi	578	662
M00618_19_000000000NegativeA31YG_1_2108_4904_10119	249nt	9.0eNegative16	68	68	135	Positive	86.76	contig_Exi	618019	618086
M00618_19_000000000NegativeA31YG_1_2108_4904_10119	249nt	9.0eNegative16	68	135	68	Negative	86.76	contig_Exi	1592148	1592215
M00618_19_000000000NegativeA31YG_1_2108_3210_10486	251nt	2.4eNegative109	242	1	242	Positive	94.63	contig_Exi	214102	214343
M00618_19_000000000NegativeA31YG_1_2108_9619_11356	130nt	3.1eNegative17	127	2	128	Positive	78.91	contig_Exi	2778	2905
M00618_19_000000000NegativeA31YG_1_2108_3382_11433	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	2987134	2987384
M00618_19_000000000NegativeA31YG_1_2108_11371_12353	250nt	1.0eNegative11	43	97	55	Negative	93.02	contig_Exi	2694300	2694342
M00618_19_000000000NegativeA31YG_1_2108_27178_12406	251nt	1.4eNegative10	44	203	246	Positive	90.91	contig_Exi	1961603	1961646
M00618_19_000000000NegativeA31YG_1_2108_24820_12514	176nt	1.4eNegative09	48	92	45	Negative	87.50	contig_Exi	2995577	2995624
M00618_19_000000000NegativeA31YG_1_2108_9537_12736	244nt	1.5eNegative06	46	1	46	Positive	84.78	contig_Exi	432104	432149
M00618_19_000000000NegativeA31YG_1_2108_15031_12923	251nt	7.1eNegative13	100	1	100	Positive	80.00	contig_Exi	963	1061
M00618_19_000000000NegativeA31YG_1_2108_8505_12930	210nt	3.5eNegative07	146	180	35	Negative	72.60	contig_Exi	2166694	2166839
M00618_19_000000000NegativeA31YG_1_2108_26828_13030	244nt	6.8eNegative13	198	227	30	Negative	72.73	contig_Exi	1457528	1457725
M00618_19_000000000NegativeA31YG_1_2108_23696_13174	251nt	2.7eNegative38	223	251	29	Negative	79.46	contig_Exi	1304	1524
M00618_19_000000000NegativeA31YG_1_2108_16449_13267	250nt	4.2eNegative07	47	89	135	Positive	85.11	contig_Exi	2573257	2573303
M00618_19_000000000NegativeA31YG_1_2108_5029_13364	232nt	1.3eNegative36	229	1	229	Positive	79.57	contig_Exi	2277	2504
M00618_19_000000000NegativeA31YG_1_2108_3863_13537	229nt	4.7eNegative25	94	1	94	Positive	88.30	contig_Exi	415	507
M00618_19_000000000NegativeA31YG_1_2108_24859_13910	251nt	3.5eNegative41	247	247	1	Negative	78.14	contig_Exi	757	1003
M00618_19_000000000NegativeA31YG_1_2108_1925_14122	251nt	3.3eNegative04	78	36	113	Positive	75.64	contig_Exi	840620	840697
M00618_19_000000000NegativeA31YG_1_2108_10021_14193	251nt	4.9eNegative14	47	251	205	Negative	93.62	contig_Exi	1186467	1186513
M00618_19_000000000NegativeA31YG_1_2108_5957_14552	251nt	1.9eNegative13	58	1	58	Positive	87.93	contig_Exi	617845	617902
M00618_19_000000000NegativeA31YG_1_2108_5957_14552	251nt	9.1eNegative16	62	62	1	Negative	88.71	contig_Exi	220575	220636
M00618_19_000000000NegativeA31YG_1_2108_19223_15384	251nt	2.9eNegative75	147	1	147	Positive	99.32	contig_Exi	2460685	2460831
M00618_19_000000000NegativeA31YG_1_2108_26719_15719	235nt	2.2eNegative124	235	1	235	Positive	99.15	contig_Exi	1358441	1358675
M00618_19_000000000NegativeA31YG_1_2108_28522_15840	251nt	4.6eNegative137	251	1	251	Positive	100.00	contig_Exi	622415	622665
M00618_19_000000000NegativeA31YG_1_2108_4667_16556	146nt	9.5eNegative44	137	1	137	Positive	88.32	contig_Exi	4275	4411
M00618_19_000000000NegativeA31YG_1_2108_2590_16778	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	1800820	1801070
M00618_19_000000000NegativeA31YG_1_2108_11032_16822	197nt	5.7eNegative24	133	146	14	Negative	80.45	contig_Exi	553	685
M00618_19_000000000NegativeA31YG_1_2108_9015_16891	247nt	1.3eNegative55	225	13	237	Positive	83.56	contig_Exi	4015	4238
M00618_19_000000000NegativeA31YG_1_2108_26962_17008	151nt	3.1eNegative10	61	36	96	Positive	83.61	contig_Exi	983117	983177
M00618_19_000000000NegativeA31YG_1_2108_3743_17222	245nt	7.6eNegative09	50	100	51	Negative	86.00	contig_Exi	473756	473805
M00618_19_000000000NegativeA31YG_1_2108_13199_17694	251nt	4.6eNegative137	251	251	1	Negative	100.00	contig_Exi	1514430	1514680
